sku,_attribute_set,_type,_category,_product_websites,color,created_at,size,description,has_options,name,options_container,price,required_options,short_description,status,tax_class_id,updated_at,url_key,url_path,visibility,weight,qty,use_config_min_qty,use_config_backorders,use_config_min_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,use_config_enable_qty_inc,_super_products_sku,_super_attribute_code,_super_attribute_option,image,small_image,thumbnail,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
50008-15,Default,configurable,,base,black,,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 4890808200254",1,"BACI BODYSTOCKING BLACK PATTERNED 50008-15",,53.95,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 4890808200254",1,0,,,,4,,,1,1,1,1,1,0,1,1,1,1,50008-15-S/M/L,size,S/M/L,2dc73cbcd5c8b7e32b2e3472d5e4c951.jpg,2dc73cbcd5c8b7e32b2e3472d5e4c951.jpg,2dc73cbcd5c8b7e32b2e3472d5e4c951.jpg,88,2dc73cbcd5c8b7e32b2e3472d5e4c951.jpg,,1,0
50008-14-S/M/L,Default,simple,,base,black,,S/M/L,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 4890808200230",1,"BACI BODYSTOCKING BLACK PATTERNED 50008-14 - S/M/L",,49.95,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 4890808200230",1,0,,,,4,0,6,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,
50008-14,Default,configurable,,base,black,,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 4890808200230",1,"BACI BODYSTOCKING BLACK PATTERNED 50008-14",,49.95,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 4890808200230",1,0,,,,4,,,1,1,1,1,1,0,1,1,1,1,50008-14-S/M/L,size,S/M/L,2c321c17ab696de728dd6149670240da.jpg,2c321c17ab696de728dd6149670240da.jpg,2c321c17ab696de728dd6149670240da.jpg,88,2c321c17ab696de728dd6149670240da.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89e8938caf9375c73fa509c9882ae44a.jpg,89e8938caf9375c73fa509c9882ae44a.jpg,89e8938caf9375c73fa509c9882ae44a.jpg,89e8938caf9375c73fa509c9882ae44a.jpg,88,89e8938caf9375c73fa509c9882ae44a.jpg,,1,0
50008-13-S/M/L,Default,simple,,base,black,,S/M/L,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 4890808200216",1,"BACI BODYSTOCKING BLACK PATTERNED 50008-13 - S/M/L",,49.95,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 4890808200216",1,0,,,,4,0,6,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,
50008-13,Default,configurable,,base,black,,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 4890808200216",1,"BACI BODYSTOCKING BLACK PATTERNED 50008-13",,49.95,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 4890808200216",1,0,,,,4,,,1,1,1,1,1,0,1,1,1,1,50008-13-S/M/L,size,S/M/L,e3a6ea6fa88599485f2d314a542daf3e.jpg,e3a6ea6fa88599485f2d314a542daf3e.jpg,e3a6ea6fa88599485f2d314a542daf3e.jpg,88,e3a6ea6fa88599485f2d314a542daf3e.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b893e69420dceb6b45d64c425113e357.jpg,b893e69420dceb6b45d64c425113e357.jpg,b893e69420dceb6b45d64c425113e357.jpg,b893e69420dceb6b45d64c425113e357.jpg,88,b893e69420dceb6b45d64c425113e357.jpg,,1,0
50008-12-S/M/L,Default,simple,,base,black,,S/M/L,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 4890808200193",1,"BACI BODYSTOCKING BLACK PATTERNED 50008-12 - S/M/L",,49.95,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 4890808200193",1,0,,,,4,0,6,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,
50008-12,Default,configurable,,base,black,,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 4890808200193",1,"BACI BODYSTOCKING BLACK PATTERNED 50008-12",,49.95,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 4890808200193",1,0,,,,4,,,1,1,1,1,1,0,1,1,1,1,50008-12-S/M/L,size,S/M/L,9cb39f38fe336d58bb034f53bb193aa0.jpg,9cb39f38fe336d58bb034f53bb193aa0.jpg,9cb39f38fe336d58bb034f53bb193aa0.jpg,88,9cb39f38fe336d58bb034f53bb193aa0.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dce79ede5b76611b57411e58a1f6c1fe.jpg,dce79ede5b76611b57411e58a1f6c1fe.jpg,dce79ede5b76611b57411e58a1f6c1fe.jpg,dce79ede5b76611b57411e58a1f6c1fe.jpg,88,dce79ede5b76611b57411e58a1f6c1fe.jpg,,1,0
50008-11-S/M/L,Default,simple,,base,black,,S/M/L,"Sexy bodystocking perfectly tailored to the body! This sexy dress has a slimming vertical pattern, two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.

EAN : 4890808200179",1,"BACI BODYSTOCKING BLACK PATTERNED 50008-11 - S/M/L",,49.95,,"Sexy bodystocking perfectly tailored to the body! This sexy dress has a slimming vertical pattern, two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.

EAN : 4890808200179",1,0,,,,4,0,6,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,
50008-11,Default,configurable,,base,black,,,"Sexy bodystocking perfectly tailored to the body! This sexy dress has a slimming vertical pattern, two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.

EAN : 4890808200179",1,"BACI BODYSTOCKING BLACK PATTERNED 50008-11",,49.95,,"Sexy bodystocking perfectly tailored to the body! This sexy dress has a slimming vertical pattern, two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.

EAN : 4890808200179",1,0,,,,4,,,1,1,1,1,1,0,1,1,1,1,50008-11-S/M/L,size,S/M/L,80dc931970e31c669a948c15aa3dda79.jpg,80dc931970e31c669a948c15aa3dda79.jpg,80dc931970e31c669a948c15aa3dda79.jpg,88,80dc931970e31c669a948c15aa3dda79.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a6285ea196bf93adf0264a3b0d89e88.jpg,0a6285ea196bf93adf0264a3b0d89e88.jpg,0a6285ea196bf93adf0264a3b0d89e88.jpg,0a6285ea196bf93adf0264a3b0d89e88.jpg,88,0a6285ea196bf93adf0264a3b0d89e88.jpg,,1,0
50005-14-S/M/L,Default,simple,,base,black,,S/M/L,"ciała bodystocking! To seksowne wdzianko posiada dwa w jednym – kuszący top w połączeniu z pończochami. Miękki i elastyczny materiał (90% nylonu, 10% elastanu). Prać ręcznie. Rozmiary S/M/L. 
EAN : 5900308558928 Edytuj

Seksowne idealnie dopasowane do ciała bodystocking! To seksowne wdzianko posiada dwa w jednym – kuszący top w połączeniu z pończochami. Miękki i elastyczny materiał (90% nylonu, 10% elastanu). Prać ręcznie. Rozmiary S/M/L. 
EAN : 5900308558928

Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 5900308558928",1,"OBSSESIVE N106 BODYSTOCKING BLACK PATTERNED 50005-14 - S/M/L",,53.95,,"ciała bodystocking! To seksowne wdzianko posiada dwa w jednym – kuszący top w połączeniu z pończochami. Miękki i elastyczny materiał (90% nylonu, 10% elastanu). Prać ręcznie. Rozmiary S/M/L. 
EAN : 5900308558928 Edytuj

Seksowne idealnie dopasowane do ciała bodystocking! To seksowne wdzianko posiada dwa w jednym – kuszący top w połączeniu z pończochami. Miękki i elastyczny materiał (90% nylonu, 10% elastanu). Prać ręcznie. Rozmiary S/M/L. 
EAN : 5900308558928

Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 5900308558928",1,0,,,,4,0,6,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,
50005-14,Default,configurable,,base,black,,,"ciała bodystocking! To seksowne wdzianko posiada dwa w jednym – kuszący top w połączeniu z pończochami. Miękki i elastyczny materiał (90% nylonu, 10% elastanu). Prać ręcznie. Rozmiary S/M/L. 
EAN : 5900308558928 Edytuj

Seksowne idealnie dopasowane do ciała bodystocking! To seksowne wdzianko posiada dwa w jednym – kuszący top w połączeniu z pończochami. Miękki i elastyczny materiał (90% nylonu, 10% elastanu). Prać ręcznie. Rozmiary S/M/L. 
EAN : 5900308558928

Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 5900308558928",1,"OBSSESIVE N106 BODYSTOCKING BLACK PATTERNED 50005-14",,53.95,,"ciała bodystocking! To seksowne wdzianko posiada dwa w jednym – kuszący top w połączeniu z pończochami. Miękki i elastyczny materiał (90% nylonu, 10% elastanu). Prać ręcznie. Rozmiary S/M/L. 
EAN : 5900308558928 Edytuj

Seksowne idealnie dopasowane do ciała bodystocking! To seksowne wdzianko posiada dwa w jednym – kuszący top w połączeniu z pończochami. Miękki i elastyczny materiał (90% nylonu, 10% elastanu). Prać ręcznie. Rozmiary S/M/L. 
EAN : 5900308558928

Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 5900308558928",1,0,,,,4,,,1,1,1,1,1,0,1,1,1,1,50005-14-S/M/L,size,S/M/L,2533e8ad93a775d69deb0b86c7653096.jpg,2533e8ad93a775d69deb0b86c7653096.jpg,2533e8ad93a775d69deb0b86c7653096.jpg,88,2533e8ad93a775d69deb0b86c7653096.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7d89c828c05a9a59e76371ba684e3fe.jpg,f7d89c828c05a9a59e76371ba684e3fe.jpg,f7d89c828c05a9a59e76371ba684e3fe.jpg,f7d89c828c05a9a59e76371ba684e3fe.jpg,88,f7d89c828c05a9a59e76371ba684e3fe.jpg,,1,0
50005-13-S/M/L,Default,simple,,base,black,,S/M/L,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 5901688211083",1,"OBSSESIVE F217 BODYSTOCKING BLACK PATTERNED 50005-13 - S/M/L",,64.95,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 5901688211083",1,0,,,,4,0,4,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,
50005-13,Default,configurable,,base,black,,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 5901688211083",1,"OBSSESIVE F217 BODYSTOCKING BLACK PATTERNED 50005-13",,64.95,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 5901688211083",1,0,,,,4,,,1,1,1,1,1,0,1,1,1,1,50005-13-S/M/L,size,S/M/L,e437cd27c714d0f08513aa3c3c3c4020.jpg,e437cd27c714d0f08513aa3c3c3c4020.jpg,e437cd27c714d0f08513aa3c3c3c4020.jpg,88,e437cd27c714d0f08513aa3c3c3c4020.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1464c512db2a7f399849864de7ae013.jpg,f1464c512db2a7f399849864de7ae013.jpg,f1464c512db2a7f399849864de7ae013.jpg,f1464c512db2a7f399849864de7ae013.jpg,88,f1464c512db2a7f399849864de7ae013.jpg,,1,0
50005-12-S/M/L,Default,simple,,base,black,,S/M/L,"Sexy bodystocking perfectly tailored to the body! One-piece suit with open back. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.

EAN: 5901688202647",1,"OBSSESIVE N109 BODYSTOCKING BLACK 50005-12 - S/M/L",,64.95,,"Sexy bodystocking perfectly tailored to the body! One-piece suit with open back. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.

EAN: 5901688202647",1,0,,,,4,0,6,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,
50005-12,Default,configurable,,base,black,,,"Sexy bodystocking perfectly tailored to the body! One-piece suit with open back. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.

EAN: 5901688202647",1,"OBSSESIVE N109 BODYSTOCKING BLACK 50005-12",,64.95,,"Sexy bodystocking perfectly tailored to the body! One-piece suit with open back. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.

EAN: 5901688202647",1,0,,,,4,,,1,1,1,1,1,0,1,1,1,1,50005-12-S/M/L,size,S/M/L,35924710a17abae368c4dfb04ccca366.jpg,35924710a17abae368c4dfb04ccca366.jpg,35924710a17abae368c4dfb04ccca366.jpg,88,35924710a17abae368c4dfb04ccca366.jpg,,1,0
50005-11-S/M/L,Default,simple,,base,black,,S/M/L,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 5901688209691",1,"OBSSESIVE N112 BODYSTOCKING BLACK PATTERNED 50005-11 - S/M/L",,58.95,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 5901688209691",1,0,,,,4,0,5,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,
50005-11,Default,configurable,,base,black,,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 5901688209691",1,"OBSSESIVE N112 BODYSTOCKING BLACK PATTERNED 50005-11",,58.95,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 5901688209691",1,0,,,,4,,,1,1,1,1,1,0,1,1,1,1,50005-11-S/M/L,size,S/M/L,b52419f1ce13ef77d078e5aada40d36c.jpg,b52419f1ce13ef77d078e5aada40d36c.jpg,b52419f1ce13ef77d078e5aada40d36c.jpg,88,b52419f1ce13ef77d078e5aada40d36c.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d83e616ca2e42b7e8bbf9040a4ef4d5c.jpg,d83e616ca2e42b7e8bbf9040a4ef4d5c.jpg,d83e616ca2e42b7e8bbf9040a4ef4d5c.jpg,d83e616ca2e42b7e8bbf9040a4ef4d5c.jpg,88,d83e616ca2e42b7e8bbf9040a4ef4d5c.jpg,,1,0
50005-20-S/M/L,Default,simple,,base,black,,S/M/L,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 5901688209714",1,"OBSSESIVE G313 BODYSTOCKING BLACK PATTERNED 50005-10 - S/M/L",,44.95,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 5901688209714",1,0,,,,4,0,3,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,
50005-20,Default,configurable,,base,black,,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 5901688209714",1,"OBSSESIVE G313 BODYSTOCKING BLACK PATTERNED 50005-10",,44.95,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 5901688209714",1,0,,,,4,,,1,1,1,1,1,0,1,1,1,1,50005-20-S/M/L,size,S/M/L,cba37c03bec1b9cbf73ddee9813eb40d.jpg,cba37c03bec1b9cbf73ddee9813eb40d.jpg,cba37c03bec1b9cbf73ddee9813eb40d.jpg,88,cba37c03bec1b9cbf73ddee9813eb40d.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3075968e84a487955a074134d94e5ab1.jpg,3075968e84a487955a074134d94e5ab1.jpg,3075968e84a487955a074134d94e5ab1.jpg,3075968e84a487955a074134d94e5ab1.jpg,88,3075968e84a487955a074134d94e5ab1.jpg,,1,0
50008-10-XL/XXL,Default,simple,,base,black,,XL/XXL,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 4890808176603",1,"BACI BODYSTOCKING BLACK PATTERNED 50008-10 - XL/XXL",,51.95,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 4890808176603",1,0,,,,4,0,5,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,
50008-10,Default,configurable,,base,black,,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 4890808176603",1,"BACI BODYSTOCKING BLACK PATTERNED 50008-10",,51.95,,"Sexy bodystocking perfectly tailored to the body! This sexy outfit has two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.
EAN: 4890808176603",1,0,,,,4,,,1,1,1,1,1,0,1,1,1,1,50008-10-XL/XXL,size,XL/XXL,6f28d5cd394aa8866a01b4fbd67fc8bd.jpg,6f28d5cd394aa8866a01b4fbd67fc8bd.jpg,6f28d5cd394aa8866a01b4fbd67fc8bd.jpg,88,6f28d5cd394aa8866a01b4fbd67fc8bd.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2991ec5054d487e34bf5b907902e2180.jpg,2991ec5054d487e34bf5b907902e2180.jpg,2991ec5054d487e34bf5b907902e2180.jpg,2991ec5054d487e34bf5b907902e2180.jpg,88,2991ec5054d487e34bf5b907902e2180.jpg,,1,0
50008-9-S/M/L,Default,simple,,base,black,,S/M/L,"Sexy bodystocking perfectly tailored to the body! This sexy dress has a slimming vertical pattern, two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.

EAN : 4890808176597",1,"BACI BODYSTOCKING BLACK PATTERNED 50008-9 - S/M/L",,48.95,,"Sexy bodystocking perfectly tailored to the body! This sexy dress has a slimming vertical pattern, two in one - a tempting top in combination with stockings. Soft and flexible material (90% nylon, 10% elastane). Handwash. Sizes S / M / L.

EAN : 4890808176597",1,0,,,,4,0,5,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,
